userID,smoker,drink_level,dress_preference,user_ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,new_user_cuisine,new_user_payments,user_avg_rating,user_avg_food_rating,user_avg_service_rating,user_avg_rating_text,user_avg_rating_bin,placeID,name,address,city,country,alcohol,smoking_area,dress_code,accessibility,price,state,res_ambience,franchise,area,other_services,res_accept_pay,res_cuisine,res_parking,res_avg_rating,res_avg_food,res_avg_service,res_avg_rating_text,res_avg_rating_bin,cus_res_rating,cus_res_food_rating,cus_res_service_rating
U1124,0,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,only cash,0.9,0.9,0.8,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,1,1,1
U1105,0,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,only cash,0,0,0,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,0,0,0
U1094,0,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,only cash,0,0.75,0.13,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,0,1,0
U1081,0,casual drinker,informal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,green,52,low,1.54,Mexican,only cash,0.55,0.91,1.09,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,1,0,1
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,1,2,2
U1069,0,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,Mexican,multiple,0.11,0.22,0,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,0,0,0
U1064,0,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77,Mexican,only cash,1,0.6,1.4,Satisfactory,1,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,0,0,1
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,1,0,1
U1008,0,social drinker,formal,solitary,public,single,independent,1989,technology,hard-worker,Catholic,student,green,68,low,1.72,multiple,only cash,1.11,1.22,0.89,Satisfactory,1,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,1,1,1
U1018,1,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,only cash,0.8,0.8,0.9,Unsatisfactory,0,135069,Abondance Restaurante Bar,Industrias 908 Valle Dorado,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,low,SLP,familiar,f,closed,none,only cash,Bar,yes,0.5,0.5,0.75,Unsatisfactory,0,0,1,1
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,2,2,2
U1069,0,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,Mexican,multiple,0.11,0.22,0,Unsatisfactory,0,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,0,0,0
U1057,1,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,American,multiple,0.91,0.55,0.45,Unsatisfactory,0,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,1,1,1
U1037,0,social drinker,no preference,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,52,low,1.5,Mexican,only cash,1.09,1,0.82,Satisfactory,1,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,0,0,0
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,2,2,1
U1094,0,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,only cash,0,0.75,0.13,Unsatisfactory,0,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,0,1,0
U1124,0,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,only cash,0.9,0.9,0.8,Unsatisfactory,0,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,1,1,1
U1115,1,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,only cash,1.38,1.38,1.63,Satisfactory,1,135070,Restaurante 75,Villa de Pozos 4497 Villa de Pozos,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,NULL,yes,0.88,1,0.75,Unsatisfactory,0,1,1,1
U1115,1,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,only cash,1.38,1.38,1.63,Satisfactory,1,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,2,2,2
U1111,1,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69,Mexican,only cash,1.18,0.91,0.64,Satisfactory,1,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,2,2,2
U1124,0,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,only cash,0.9,0.9,0.8,Unsatisfactory,0,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,1,0,1
U1094,0,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,only cash,0,0.75,0.13,Unsatisfactory,0,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,0,1,0
U1092,0,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NULL,red,70,medium,1.69,Game,only cash,0.83,0.33,0.33,Unsatisfactory,0,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,1,0,0
U1088,0,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6,Mexican,NULL,1.42,1.75,1.75,Satisfactory,1,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,0,0,0
U1037,0,social drinker,no preference,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,52,low,1.5,Mexican,only cash,1.09,1,0.82,Satisfactory,1,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,1,0,0
U1015,1,social drinker,informal,family,public,single,independent,1989,technology,thrifty-protector,Catholic,student,black,87,medium,1.67,Mexican,only cash,0.75,0.88,1.13,Unsatisfactory,0,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,0,0,0
U1025,0,social drinker,no preference,family,public,single,NULL,1990,none,thrifty-protector,Catholic,student,red,65,medium,1.79,Mexican,NULL,1.55,1.18,1.18,Satisfactory,1,135071,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,Mexico,Full_Bar,section,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,multiple,yes,1,0.78,0.78,Satisfactory,1,2,2,2
U1013,0,abstemious,no preference,friends,public,widow,independent,1982,retro,thrifty-protector,none,professional,blue,80,medium,1.75,Japanese,multiple,1.5,1.5,0.7,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,2,1,1
U1089,1,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6,Mexican,only cash,0.86,0.86,0.86,Unsatisfactory,0,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,1,1,1
U1083,0,abstemious,NULL,NULL,NULL,NULL,NULL,1981,none,hard-worker,none,NULL,yellow,40,NULL,1.6,Mexican,only cash,1.44,1.67,1.56,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,1,2,2
U1084,1,casual drinker,formal,family,public,single,independent,1991,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,Mexican,only cash,1.8,1.6,1.9,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,2,2,2
U1095,0,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,Italian,only cash,1.5,1.8,1.7,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,2,2,2
U1096,0,abstemious,formal,family,public,single,independent,1990,eco-friendly,hard-worker,Catholic,student,black,40,medium,1.2,Mexican,only cash,1.45,1.73,1.55,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,1,2,1
U1136,1,social drinker,no preference,friends,car owner,single,independent,1990,retro,thrifty-protector,Catholic,student,black,50,low,1.6,Mexican,only cash,1.6,1.7,1.8,Satisfactory,1,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,1,1,1
U1114,0,abstemious,no preference,family,on foot,single,independent,1991,variety,hard-worker,Catholic,student,blue,58,medium,1.68,Mexican,only cash,0.18,0.27,0.18,Unsatisfactory,0,135072,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,multiple,Japanese,none,1.25,1.38,1.25,Satisfactory,1,0,0,0
U1101,0,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,multiple,only cash,1.3,0.8,0.9,Satisfactory,1,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,yes,1.5,1.5,1,Satisfactory,1,1,1,1
U1076,0,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,multiple,1.4,1.6,1.4,Satisfactory,1,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,yes,1.5,1.5,1,Satisfactory,1,2,1,1
U1022,0,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,only cash,1.29,1.21,1.43,Satisfactory,1,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,yes,1.5,1.5,1,Satisfactory,1,2,2,2
U1024,0,abstemious,NULL,NULL,NULL,NULL,NULL,1930,none,hard-worker,none,NULL,yellow,40,NULL,1.2,Afghan,NULL,1.2,1.33,0.8,Satisfactory,1,135073,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,multiple,yes,1.5,1.5,1,Satisfactory,1,1,2,0
U1083,0,abstemious,NULL,NULL,NULL,NULL,NULL,1981,none,hard-worker,none,NULL,yellow,40,NULL,1.6,Mexican,only cash,1.44,1.67,1.56,Satisfactory,1,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Contemporary,public,1.75,1.75,1.75,Satisfactory,1,2,2,2
U1108,0,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,multiple,multiple,1.4,1.6,1.2,Satisfactory,1,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Contemporary,public,1.75,1.75,1.75,Satisfactory,1,2,2,1
U1134,0,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,Mexican,only cash,1.44,1.19,1.19,Satisfactory,1,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Contemporary,public,1.75,1.75,1.75,Satisfactory,1,2,2,2
U1136,1,social drinker,no preference,friends,car owner,single,independent,1990,retro,thrifty-protector,Catholic,student,black,50,low,1.6,Mexican,only cash,1.6,1.7,1.8,Satisfactory,1,135074,Restaurante la Parroquia Potosina,Venustiano Carranza 303 Centro,San Luis Potosi,Mexico,Wine-Beer,section,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,Contemporary,public,1.75,1.75,1.75,Satisfactory,1,1,1,2
U1137,0,social drinker,formal,family,public,single,independent,1989,eco-friendly,hard-worker,Catholic,student,blue,72,low,1.78,Mexican,only cash,1.86,1.79,1.93,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1134,0,casual drinker,no preference,family,public,single,independent,1991,variety,hard-worker,Catholic,student,black,52,medium,1.65,Mexican,only cash,1.44,1.19,1.19,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,1,1
U1108,0,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81,multiple,multiple,1.4,1.6,1.2,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1096,0,abstemious,formal,family,public,single,independent,1990,eco-friendly,hard-worker,Catholic,student,black,40,medium,1.2,Mexican,only cash,1.45,1.73,1.55,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,1,2,1
U1091,0,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7,multiple,only cash,1.11,1.44,1.44,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1033,0,social drinker,no preference,family,on foot,single,NULL,1991,none,hard-worker,none,student,yellow,54,low,1.6,Mexican,only cash,1.73,1,0.91,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,1,0
U1013,0,abstemious,no preference,friends,public,widow,independent,1982,retro,thrifty-protector,none,professional,blue,80,medium,1.75,Japanese,multiple,1.5,1.5,0.7,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,1
U1006,1,social drinker,no preference,friends,car owner,single,independent,1989,variety,hard-worker,none,student,blue,75,medium,1.8,Mexican,only cash,1.36,1.18,1.64,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,1,1,2
U1003,0,social drinker,formal,family,public,single,independent,1989,none,hard-worker,Catholic,student,blue,60,low,1.69,Mexican,only cash,1.62,1.69,1.46,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1055,0,abstemious,no preference,family,car owner,married,dependent,1952,none,hard-worker,Catholic,professional,blue,70,medium,1.66,Breakfast-Brunch,only cash,1.9,2,2,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1057,1,casual drinker,formal,friends,public,single,independent,1989,technology,hunter-ostentatious,Catholic,student,yellow,69,medium,1.83,American,multiple,0.91,0.55,0.45,Unsatisfactory,0,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,0,1,1
U1059,0,abstemious,formal,friends,on foot,single,independent,1987,technology,thrifty-protector,Catholic,student,blue,57,medium,1.69,Mexican,only cash,1.6,1.3,1.2,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,1
U1061,0,social drinker,no preference,friends,car owner,single,independent,1990,none,hard-worker,Catholic,professional,blue,40,medium,1.76,Mexican,multiple,1.61,1.83,1.67,Satisfactory,1,135075,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,SLP,familiar,f,closed,none,only cash,Seafood,yes,1.69,1.69,1.46,Satisfactory,1,2,2,2
U1058,0,abstemious,formal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,red,74,low,1.78,Cuban,only cash,1.6,1.5,1.2,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,2,2,2
U1056,0,social drinker,informal,family,on foot,single,independent,1930,none,hard-worker,Catholic,student,yellow,61,medium,1.62,Mexican,only cash,1.8,1.8,1.8,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,2,2,2
U1053,0,casual drinker,informal,family,public,single,independent,1990,variety,thrifty-protector,Catholic,student,red,66,low,1.72,Mexican,only cash,1.77,1.54,1.23,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,1,1
U1005,0,abstemious,no preference,family,public,single,independent,1992,none,thrifty-protector,Catholic,student,black,65,medium,1.69,American,only cash,1.33,1.44,1,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,2,2,1
U1013,0,abstemious,no preference,friends,public,widow,independent,1982,retro,thrifty-protector,none,professional,blue,80,medium,1.75,Japanese,multiple,1.5,1.5,0.7,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,1,0
U1014,0,abstemious,NULL,friends,public,single,independent,1990,none,hard-worker,Catholic,student,blue,53,medium,1.69,multiple,only cash,1.36,1,1.09,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,2,1
U1010,0,social drinker,no preference,friends,car owner,married,kids,1987,technology,hard-worker,none,student,green,40,medium,1.67,Mexican,only cash,0.88,1.13,0.88,Unsatisfactory,0,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,2,2
U1019,0,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,Family,only cash,0,0,0,Unsatisfactory,0,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,0,0,0
U1099,1,social drinker,informal,family,public,single,independent,1989,technology,conformist,Catholic,student,purple,70,high,2,Mexican,multiple,1.09,1.18,1.09,Satisfactory,1,135076,Restaurante Pueblo Bonito,Mexico 2015 Providencia,San Luis Potosi,Mexico,Wine-Beer,none,informal,no_accessibility,high,SLP,familiar,f,closed,none,multiple,NULL,yes,1.31,1.54,1.08,Satisfactory,1,1,1,0
